year,species_code,sex,sex_desc,length,iss,nss,nhl
2001,10110,0,total,37,10.194339702451936,30,14
2001,10110,0,total,38,8.41885760245157,26,13
2001,10110,0,total,38,8.41885760245157,26,13
2001,10110,0,total,39,9.5278591185874,28,14
2001,10110,0,total,39,9.5278591185874,28,13
2001,10110,0,total,40,13.088499372968698,29,15
2001,10110,0,total,40,13.088499372968698,29,14
2001,10110,0,total,41,10.963515072674609,27,12
2001,10110,0,total,41,10.963515072674609,27,14
2001,10110,0,total,42,12.749018405194722,29,15
2001,10110,0,total,42,12.749018405194722,29,14
2001,10110,0,total,43,9.236038634088388,28,14
2001,10110,0,total,43,9.236038634088388,28,14
2001,10110,0,total,44,11.381686637705283,27,14
2001,10110,0,total,44,11.381686637705283,27,13
2001,10110,0,total,45,14.833744460666763,30,12
2001,10110,0,total,45,14.833744460666763,30,15
2001,10110,0,total,46,14.25917791591829,27,13
2001,10110,0,total,46,14.25917791591829,27,13
2001,10110,0,total,47,12.647964806752197,27,12
2001,10110,0,total,47,12.647964806752197,27,15
2001,10110,0,total,48,11.676503617380982,26,12
2001,10110,0,total,48,11.676503617380982,26,14
2001,10110,0,total,49,13.929858008523256,26,11
2001,10110,0,total,49,13.929858008523256,26,15
2001,10110,0,total,50,13.323715522237137,26,12
2001,10110,0,total,50,13.323715522237137,26,14
2001,10110,0,total,51,9.902466608069984,23,8
2001,10110,0,total,51,9.902466608069984,23,14
2001,10110,0,total,52,9.143201481297686,21,7
2001,10110,0,total,52,9.143201481297686,21,14
2001,10110,0,total,53,10.566233946767413,20,5
2001,10110,0,total,53,10.566233946767413,20,14
2001,10110,0,total,54,6.480216535740679,17,3
2001,10110,0,total,54,6.480216535740679,17,14
2001,10110,0,total,55,7.55797928299921,15,15
2001,10110,0,total,56,9.897638882053146,17,2
2001,10110,0,total,56,9.897638882053146,17,15
2001,10110,0,total,57,8.116601360155896,14,1
2001,10110,0,total,57,8.116601360155896,14,13
2001,10110,0,total,58,8.251627936788648,15,15
2001,10110,0,total,59,6.493324964164687,12,12
2001,10110,0,total,60,8.983584480282019,15,14
2001,10110,0,total,61,6.198902849498741,14,14
2001,10110,0,total,62,6.246635471344191,14,14
2001,10110,0,total,63,7.01644306091344,14,14
2001,10110,0,total,64,6.455722036335906,16,16
2001,10110,0,total,65,6.33759470763787,13,13
2001,10110,0,total,66,7.265927055546704,14,14
2001,10110,0,total,67,6.10255717855895,13,13
2001,10110,0,total,68,7.503784169296403,15,13
2001,10110,0,total,69,5.511665104684082,13,12
2001,10110,0,total,70,8.8207508699679,16,15
2001,10110,0,total,71,5.33393561622265,11,11
2001,10110,0,total,72,5.297342128127449,14,14
2001,10110,0,total,73,4.582143654861499,11,11
2001,10110,0,total,74,6.0347997508711275,11,10
2001,10110,0,total,75,4.566022415978439,9,9
2001,10110,0,total,76,4.012443083663418,8,8
2001,10110,0,total,77,4.318709524149108,9,9
2001,10110,0,total,78,3.1850655018204135,5,5
2001,10110,0,total,79,4.711649896517699,9,9
2001,10110,0,total,80,2.1663079462872834,2,2
2001,10110,0,total,81,1.9112106530075412,3,2
2001,10110,0,total,82,1.1713587412780153,1,1
2001,10110,0,total,84,2.2619488727523094,3,3
2001,10110,0,total,87,1.3641617664533738,1,1
2001,10110,1,male,11,1.6404044303950194,2,2
2001,10110,1,male,12,2.004402209964959,3,3
2001,10110,1,male,13,1.7236456178585642,2,2
2001,10110,1,male,14,3.142347293346164,5,5
2001,10110,1,male,15,2.011237832084598,3,3
2001,10110,1,male,16,2.8370261074354657,5,5
2001,10110,1,male,17,3.8506510850260494,10,10
2001,10110,1,male,18,4.230676591602063,12,12
2001,10110,1,male,19,4.3313275821064146,14,13
2001,10110,1,male,20,4.234828249521186,13,13
2001,10110,1,male,21,4.480229432227023,14,14
2001,10110,1,male,22,5.07128120972319,14,13
2001,10110,1,male,23,5.411127754462418,14,14
2001,10110,1,male,24,4.815581250013569,15,15
2001,10110,1,male,25,4.022591270876173,14,14
2001,10110,1,male,26,3.9033507562616254,12,9
2001,10110,1,male,27,4.471479597295749,13,13
2001,10110,1,male,28,4.650875454713183,15,15
2001,10110,1,male,29,4.2895291469776184,13,11
2001,10110,1,male,30,5.051989158118768,14,14
2001,10110,1,male,31,4.641150352672949,13,13
2001,10110,1,male,32,4.062492609408501,13,13
2001,10110,1,male,33,6.27838564041453,16,15
2001,10110,1,male,34,4.954522915411599,14,14
2001,10110,1,male,35,4.342151156783133,13,13
2001,10110,1,male,36,4.0781788456963985,14,14
2001,10110,1,male,37,6.273680640669488,15,15
2001,10110,1,male,38,3.9670364637424083,13,13
2001,10110,1,male,39,6.041504389419719,15,14
2001,10110,1,male,40,6.358373412102603,15,15
2001,10110,1,male,41,5.6797916037975105,13,12
2001,10110,1,male,42,6.6398368576802085,15,15
2001,10110,1,male,43,6.195116579960079,14,14
2001,10110,1,male,44,7.12316652717046,14,14
2001,10110,1,male,45,8.120996337146154,15,12
2001,10110,1,male,46,6.956926444888298,14,13
2001,10110,1,male,47,7.788965841405093,12,12
2001,10110,1,male,48,5.400688050648193,12,12
2001,10110,1,male,49,5.727168405876602,11,11
2001,10110,1,male,50,6.3161142572153235,12,12
2001,10110,1,male,51,3.599352848977949,8,8
2001,10110,1,male,52,3.623277229497477,7,7
2001,10110,1,male,53,3.165816490992285,6,5
2001,10110,1,male,54,1.6848394025325995,3,3
2001,10110,1,male,56,2.230202737070659,2,2
2001,10110,1,male,57,1.066337761414021,1,1
2001,10110,2,female,12,1.6824138805375446,2,2
2001,10110,2,female,13,1.8622854468373342,3,3
2001,10110,2,female,14,2.103858778123539,3,3
2001,10110,2,female,15,2.2872738876436096,4,3
2001,10110,2,female,16,3.610750644111652,9,8
2001,10110,2,female,17,3.9082437518550175,10,10
2001,10110,2,female,18,6.012474335378359,15,14
2001,10110,2,female,19,4.568891042162964,15,13
2001,10110,2,female,20,4.616185501228159,14,14
2001,10110,2,female,21,5.443362823568493,13,13
2001,10110,2,female,22,4.88968044065434,15,15
2001,10110,2,female,23,5.360776364286447,14,14
2001,10110,2,female,24,4.817390349546096,14,14
2001,10110,2,female,25,3.788922401718125,14,14
2001,10110,2,female,26,4.495436720764953,14,13
2001,10110,2,female,27,4.573683931117404,13,13
2001,10110,2,female,28,4.203492217750683,13,13
2001,10110,2,female,29,5.097038301195151,14,14
2001,10110,2,female,30,5.409052127405802,14,14
2001,10110,2,female,31,4.603399932413126,14,14
2001,10110,2,female,32,5.422952064809413,14,14
2001,10110,2,female,33,5.356123231910896,14,14
2001,10110,2,female,34,5.158000617790642,14,14
2001,10110,2,female,35,5.474590353893438,16,14
2001,10110,2,female,36,5.1639767289266265,14,14
2001,10110,2,female,37,6.188176548719724,15,14
2001,10110,2,female,38,5.3990795032723415,13,13
2001,10110,2,female,39,4.831180726171503,13,13
2001,10110,2,female,40,6.388499789821321,14,14
2001,10110,2,female,41,5.30376668374324,14,14
2001,10110,2,female,42,7.1629684006744965,14,14
2001,10110,2,female,43,5.225038942821076,14,14
2001,10110,2,female,44,4.2589458414406804,13,13
2001,10110,2,female,45,7.372082782579368,15,15
2001,10110,2,female,46,6.339380905351455,13,13
2001,10110,2,female,47,5.977630467483081,15,15
2001,10110,2,female,48,5.8408596375474024,14,14
2001,10110,2,female,49,5.931558724076076,15,15
2001,10110,2,female,50,5.728676056183577,14,14
2001,10110,2,female,51,6.334604199435257,15,14
2001,10110,2,female,52,5.633825094771329,14,14
2001,10110,2,female,53,6.878973432405127,14,14
2001,10110,2,female,54,4.902200881484667,14,14
2001,10110,2,female,55,8.112368319250793,15,15
2001,10110,2,female,56,9.372143357726191,15,15
2001,10110,2,female,57,7.548001666223023,13,13
2001,10110,2,female,58,9.057882825510765,15,15
2001,10110,2,female,59,6.111590712891897,12,12
2001,10110,2,female,60,8.50888594457132,15,14
2001,10110,2,female,61,6.293885307124109,14,14
2001,10110,2,female,62,6.205505164534751,14,14
2001,10110,2,female,63,7.465308065422532,14,14
2001,10110,2,female,64,7.058932306805589,16,16
2001,10110,2,female,65,6.05137967641123,13,13
2001,10110,2,female,66,7.728996768992689,14,14
2001,10110,2,female,67,6.538143369408872,13,13
2001,10110,2,female,68,7.701769832395214,15,13
2001,10110,2,female,69,5.27432773083154,13,12
2001,10110,2,female,70,9.079741384501673,16,15
2001,10110,2,female,71,4.732864109860804,11,11
2001,10110,2,female,72,5.260265222999644,14,14
2001,10110,2,female,73,4.655388636207019,11,11
2001,10110,2,female,74,6.49194347060484,11,10
2001,10110,2,female,75,4.67956170061592,9,9
2001,10110,2,female,76,4.00028004313517,8,8
2001,10110,2,female,77,4.9087574668742215,9,9
2001,10110,2,female,78,2.956476888383229,5,5
2001,10110,2,female,79,4.5576419185875805,9,9
2001,10110,2,female,80,2.078295640588443,2,2
2001,10110,2,female,81,1.9329607778414035,3,2
2001,10110,2,female,82,1.3373021383111559,1,1
2001,10110,2,female,84,2.375367529569877,3,3
2001,10110,2,female,87,1.2571405457978566,1,1
2001,10130,0,total,5,1.5458121803191083,1,1
2001,10130,0,total,7,1.9278855001715063,2,1
2001,10130,0,total,7,1.9278855001715063,2,1
2001,10130,0,total,8,2.922285072762239,9,5
2001,10130,0,total,8,2.922285072762239,9,1
2001,10130,0,total,9,3.978460601246112,8,5
2001,10130,0,total,9,3.978460601246112,8,3
2001,10130,0,total,10,3.2152548436985313,13,9
2001,10130,0,total,10,3.2152548436985313,13,3
2001,10130,0,total,11,6.460196043223791,16,8
2001,10130,0,total,11,6.460196043223791,16,7
2001,10130,0,total,11,6.460196043223791,16,1
2001,10130,0,total,12,5.441152497128645,13,6
2001,10130,0,total,12,5.441152497128645,13,5
2001,10130,0,total,12,5.441152497128645,13,1
2001,10130,0,total,13,3.99709925236214,19,12
2001,10130,0,total,13,3.99709925236214,19,6
2001,10130,0,total,14,3.9179881482586887,18,9
2001,10130,0,total,14,3.9179881482586887,18,8
2001,10130,0,total,15,4.638923751225733,17,6
2001,10130,0,total,15,4.638923751225733,17,8
2001,10130,0,total,16,5.472892621671295,19,9
2001,10130,0,total,16,5.472892621671295,19,9
2001,10130,0,total,17,7.272067802232768,23,9
2001,10130,0,total,17,7.272067802232768,23,12
2001,10130,0,total,18,6.718821871516224,23,12
2001,10130,0,total,18,6.718821871516224,23,10
2001,10130,0,total,19,8.03962315018935,23,11
2001,10130,0,total,19,8.03962315018935,23,11
2001,10130,0,total,20,7.089230972988988,23,12
2001,10130,0,total,20,7.089230972988988,23,10
2001,10130,0,total,21,7.057137612532,22,12
2001,10130,0,total,21,7.057137612532,22,9
2001,10130,0,total,22,9.010457338060498,27,12
2001,10130,0,total,22,9.010457338060498,27,12
2001,10130,0,total,23,8.890000753731439,27,13
2001,10130,0,total,23,8.890000753731439,27,14
2001,10130,0,total,24,10.17305680597652,27,13
2001,10130,0,total,24,10.17305680597652,27,14
2001,10130,0,total,25,8.493596042187052,23,11
2001,10130,0,total,25,8.493596042187052,23,11
2001,10130,0,total,26,8.620194955940757,23,12
2001,10130,0,total,26,8.620194955940757,23,10
2001,10130,0,total,27,9.036025447274001,23,13
2001,10130,0,total,27,9.036025447274001,23,8
2001,10130,0,total,28,12.099242721196823,29,14
2001,10130,0,total,28,12.099242721196823,29,14
2001,10130,0,total,29,9.663705036483801,23,14
2001,10130,0,total,29,9.663705036483801,23,9
2001,10130,0,total,30,10.893222763360024,29,15
2001,10130,0,total,30,10.893222763360024,29,14
2001,10130,0,total,31,8.216154574481521,26,14
2001,10130,0,total,31,8.216154574481521,26,12
2001,10130,0,total,32,13.518766888151351,29,15
2001,10130,0,total,32,13.518766888151351,29,14
2001,10130,0,total,33,14.322415386129517,26,14
2001,10130,0,total,33,14.322415386129517,26,12
2001,10130,0,total,34,12.476666810532127,26,15
2001,10130,0,total,34,12.476666810532127,26,11
2001,10130,0,total,35,14.410182607067776,31,17
2001,10130,0,total,35,14.410182607067776,31,13
2001,10130,0,total,36,18.203453490489764,28,14
2001,10130,0,total,36,18.203453490489764,28,14
2001,10130,0,total,37,12.254423646754757,26,12
2001,10130,0,total,37,12.254423646754757,26,14
2001,10130,0,total,38,15.679792345911817,26,10
2001,10130,0,total,38,15.679792345911817,26,14
2001,10130,0,total,39,10.405421201477468,23,11
2001,10130,0,total,39,10.405421201477468,23,12
2001,10130,0,total,40,11.580657545302955,21,6
2001,10130,0,total,40,11.580657545302955,21,15
2001,10130,0,total,41,9.218714619410445,20,6
2001,10130,0,total,41,9.218714619410445,20,14
2001,10130,0,total,42,7.170671105983409,17,2
2001,10130,0,total,42,7.170671105983409,17,14
2001,10130,0,total,43,8.169785566332882,17,3
2001,10130,0,total,43,8.169785566332882,17,14
2001,10130,0,total,44,5.4744929708675505,12,2
2001,10130,0,total,44,5.4744929708675505,12,10
2001,10130,0,total,45,5.929105519808848,11,11
2001,10130,0,total,46,5.2073052308908085,10,10
2001,10130,0,total,47,4.083300074474837,8,7
2001,10130,0,total,48,2.7212424671378415,6,5
2001,10130,0,total,49,2.474851828929984,4,4
2001,10130,0,total,50,2.3359238979668886,3,3
2001,10130,0,total,51,2.9818085740281917,4,4
2001,10130,0,total,52,3.172378076287623,4,4
2001,10130,0,total,54,2.3491254063267837,2,1
2001,10130,0,total,56,1.0791857388455797,1,1
2001,10130,1,male,7,1.6009070198854802,1,1
2001,10130,1,male,8,3.0724689377048437,7,5
2001,10130,1,male,9,2.801839686555707,5,5
2001,10130,1,male,10,3.652530593571667,9,9
2001,10130,1,male,11,3.6858738092115964,8,8
2001,10130,1,male,12,3.5160217532784763,7,6
2001,10130,1,male,13,3.9584740126584483,13,12
2001,10130,1,male,14,3.1722372469578106,10,9
2001,10130,1,male,15,3.097935265749164,7,6
2001,10130,1,male,16,4.589772557492019,9,9
2001,10130,1,male,17,4.701928308958389,11,9
2001,10130,1,male,18,3.9598002736698064,12,12
2001,10130,1,male,19,4.500877637247408,12,11
2001,10130,1,male,20,4.357619872059463,12,12
2001,10130,1,male,21,4.037764266532091,12,12
2001,10130,1,male,22,5.193462585792358,13,12
2001,10130,1,male,23,5.074488813191086,13,13
2001,10130,1,male,24,5.055495216853407,13,13
2001,10130,1,male,25,4.131704151136419,12,11
2001,10130,1,male,26,5.197118466284568,13,12
2001,10130,1,male,27,6.349062744124885,14,13
2001,10130,1,male,28,6.236686256685472,14,14
2001,10130,1,male,29,6.431254446223557,14,14
2001,10130,1,male,30,7.366706832853958,15,15
2001,10130,1,male,31,5.504616275630563,14,14
2001,10130,1,male,32,8.407161867160607,15,15
2001,10130,1,male,33,7.9780943421260035,14,14
2001,10130,1,male,34,8.65936466883517,15,15
2001,10130,1,male,35,8.535214740528321,17,17
2001,10130,1,male,36,7.619573027213078,14,14
2001,10130,1,male,37,6.3230761334996854,12,12
2001,10130,1,male,38,6.587853480890625,12,10
2001,10130,1,male,39,4.685631266077743,11,11
2001,10130,1,male,40,3.291447504844519,6,6
2001,10130,1,male,41,2.607202541230802,6,6
2001,10130,1,male,42,2.3123678251159423,2,2
2001,10130,1,male,43,2.9738607048787467,3,3
2001,10130,1,male,44,1.6853316954911706,2,2
2001,10130,2,female,8,2.322719052616786,2,1
2001,10130,2,female,9,2.3628908144097944,3,3
2001,10130,2,female,10,2.729920621243504,4,3
2001,10130,2,female,11,3.5583922401562607,7,7
2001,10130,2,female,12,3.506762697634337,5,5
2001,10130,2,female,13,2.878261463151523,6,6
2001,10130,2,female,14,3.1658254322224195,8,8
2001,10130,2,female,15,4.475941973270131,10,8
2001,10130,2,female,16,3.237407365583951,10,9
2001,10130,2,female,17,4.3951048076105534,12,12
2001,10130,2,female,18,3.7520142906645266,11,10
2001,10130,2,female,19,4.461297102464079,11,11
2001,10130,2,female,20,3.3125160314301443,11,10
2001,10130,2,female,21,3.664885403681221,10,9
2001,10130,2,female,22,5.486597398621906,14,12
2001,10130,2,female,23,4.869135387074197,14,14
2001,10130,2,female,24,5.1481361716414105,14,14
2001,10130,2,female,25,4.289994750710353,11,11
2001,10130,2,female,26,4.016218002598614,10,10
2001,10130,2,female,27,4.100462947297485,9,8
2001,10130,2,female,28,6.436542798451068,15,14
2001,10130,2,female,29,4.433500709241928,9,9
2001,10130,2,female,30,5.468830657841016,14,14
2001,10130,2,female,31,5.064474943437503,12,12
2001,10130,2,female,32,6.603401516867878,14,14
2001,10130,2,female,33,6.170430605226613,12,12
2001,10130,2,female,34,4.1653781446924345,11,11
2001,10130,2,female,35,6.641294258126994,14,13
2001,10130,2,female,36,7.507443390973312,14,14
2001,10130,2,female,37,7.0321732084495,14,14
2001,10130,2,female,38,8.088625897749262,14,14
2001,10130,2,female,39,4.745099988837747,12,12
2001,10130,2,female,40,8.689987186482815,15,15
2001,10130,2,female,41,6.197123802374105,14,14
2001,10130,2,female,42,5.8918105618743875,15,14
2001,10130,2,female,43,6.696714225995605,14,14
2001,10130,2,female,44,4.75934710959185,10,10
2001,10130,2,female,45,6.187434756598731,11,11
2001,10130,2,female,46,5.635099319084038,10,10
2001,10130,2,female,47,4.500005454516733,8,7
2001,10130,2,female,48,2.686398779820253,6,5
2001,10130,2,female,49,2.4362215133015366,4,4
2001,10130,2,female,50,2.3683347050826153,3,3
2001,10130,2,female,51,3.077291922395399,4,4
2001,10130,2,female,52,3.255985917611054,4,4
2001,10130,2,female,54,2.396572245904953,2,1
2001,10130,2,female,56,1.0934343378752005,1,1
2001,10180,0,total,18,NA,2,1
2001,10180,0,total,18,NA,2,1
2001,10180,0,total,19,1.4980176288457319,2,1
2001,10180,0,total,19,1.4980176288457319,2,1
2001,10180,0,total,20,1.9788950133113354,2,2
2001,10180,0,total,21,3.0560032105520314,4,3
2001,10180,0,total,21,3.0560032105520314,4,1
2001,10180,0,total,22,1.95836179311346,2,1
2001,10180,0,total,22,1.95836179311346,2,1
2001,10180,0,total,23,2.027558417836493,2,1
2001,10180,0,total,23,2.027558417836493,2,1
2001,10180,0,total,24,3.7419036539811907,3,3
2001,10180,0,total,25,3.0768499146416657,5,2
2001,10180,0,total,25,3.0768499146416657,5,3
2001,10180,0,total,26,4.034516844589238,6,4
2001,10180,0,total,26,4.034516844589238,6,2
2001,10180,0,total,27,5.254031200614909,12,7
2001,10180,0,total,27,5.254031200614909,12,5
2001,10180,0,total,28,4.2657985189274275,9,3
2001,10180,0,total,28,4.2657985189274275,9,6
2001,10180,0,total,29,6.271522949940295,18,10
2001,10180,0,total,29,6.271522949940295,18,7
2001,10180,0,total,30,4.314007158781265,12,8
2001,10180,0,total,30,4.314007158781265,12,4
2001,10180,0,total,31,6.782962255723391,15,9
2001,10180,0,total,31,6.782962255723391,15,6
2001,10180,0,total,32,8.019599232326193,16,10
2001,10180,0,total,32,8.019599232326193,16,6
2001,10180,0,total,33,7.008564050558194,14,8
2001,10180,0,total,33,7.008564050558194,14,6
2001,10180,0,total,34,8.469857166033988,16,8
2001,10180,0,total,34,8.469857166033988,16,7
2001,10180,0,total,35,7.40578791544375,18,11
2001,10180,0,total,35,7.40578791544375,18,7
2001,10180,0,total,36,7.17621931786193,15,8
2001,10180,0,total,36,7.17621931786193,15,6
2001,10180,0,total,37,7.913576573150597,17,7
2001,10180,0,total,37,7.913576573150597,17,9
2001,10180,0,total,38,7.054192819767054,17,9
2001,10180,0,total,38,7.054192819767054,17,7
2001,10180,0,total,39,6.387436912025266,17,9
2001,10180,0,total,39,6.387436912025266,17,7
2001,10180,0,total,40,4.590812830523529,12,8
2001,10180,0,total,40,4.590812830523529,12,4
2001,10180,0,total,41,6.670802983056259,18,11
2001,10180,0,total,41,6.670802983056259,18,7
2001,10180,0,total,42,5.825121486025262,15,8
2001,10180,0,total,42,5.825121486025262,15,7
2001,10180,0,total,43,5.983472780007988,17,10
2001,10180,0,total,43,5.983472780007988,17,6
2001,10180,0,total,44,9.3645128557444,17,8
2001,10180,0,total,44,9.3645128557444,17,9
2001,10180,0,total,45,8.284423398475656,19,9
2001,10180,0,total,45,8.284423398475656,19,8
2001,10180,0,total,46,7.815999296110313,19,11
2001,10180,0,total,46,7.815999296110313,19,7
2001,10180,0,total,47,8.54639553378698,20,11
2001,10180,0,total,47,8.54639553378698,20,9
2001,10180,0,total,48,8.542800451741847,18,9
2001,10180,0,total,48,8.542800451741847,18,9
2001,10180,0,total,49,6.84307944346056,19,8
2001,10180,0,total,49,6.84307944346056,19,11
2001,10180,0,total,50,4.956192147330684,11,3
2001,10180,0,total,50,4.956192147330684,11,8
2001,10180,0,total,51,7.676185180864065,16,4
2001,10180,0,total,51,7.676185180864065,16,12
2001,10180,0,total,52,5.534626845896737,11,3
2001,10180,0,total,52,5.534626845896737,11,8
2001,10180,0,total,53,6.072792416945659,13,3
2001,10180,0,total,53,6.072792416945659,13,10
2001,10180,0,total,54,5.890582955703866,13,3
2001,10180,0,total,54,5.890582955703866,13,10
2001,10180,0,total,55,3.47825625727228,8,7
2001,10180,0,total,56,6.88277317936864,9,9
2001,10180,0,total,57,4.159290784113691,6,6
2001,10180,0,total,58,3.9537587513287336,7,6
2001,10180,0,total,59,3.2545519557241245,8,8
2001,10180,0,total,60,3.5588384843920826,7,7
2001,10180,0,total,61,5.187246421722483,8,8
2001,10180,0,total,62,3.849161982421914,5,5
2001,10180,0,total,63,2.181818181818182,3,3
2001,10180,0,total,64,2.5792232954413494,5,5
2001,10180,0,total,65,1.8894119303072354,3,2
2001,10180,0,total,66,3.668147955219609,4,4
2001,10180,1,male,19,1.2240198924631476,1,1
2001,10180,1,male,21,1.7751997561071053,3,3
2001,10180,1,male,22,1.0227674473257355,1,1
2001,10180,1,male,23,1.2604688708497045,1,1
2001,10180,1,male,24,3.4101093822359974,3,3
2001,10180,1,male,25,1.35148201020773,2,2
2001,10180,1,male,26,4.029115361541737,4,4
2001,10180,1,male,27,4.289571168749591,7,7
2001,10180,1,male,28,2.2688393528257715,3,3
2001,10180,1,male,29,4.391340074618108,10,10
2001,10180,1,male,30,4.811815624555436,8,8
2001,10180,1,male,31,3.8510256501093476,9,9
2001,10180,1,male,32,6.3383328481573855,10,10
2001,10180,1,male,33,5.232930653227363,8,8
2001,10180,1,male,34,4.453447061539645,8,8
2001,10180,1,male,35,6.134757621983002,11,11
2001,10180,1,male,36,3.5942088109517516,8,8
2001,10180,1,male,37,4.612461054160503,8,7
2001,10180,1,male,38,4.025078712359919,10,9
2001,10180,1,male,39,6.282193572650637,10,9
2001,10180,1,male,40,3.2598864728790646,8,8
2001,10180,1,male,41,4.950654950489039,11,11
2001,10180,1,male,42,3.892552680931284,8,8
2001,10180,1,male,43,4.888002794520753,11,10
2001,10180,1,male,44,5.578434099100424,8,8
2001,10180,1,male,45,6.1480360745375755,11,9
2001,10180,1,male,46,5.934312817035755,12,11
2001,10180,1,male,47,5.71084002817329,11,11
2001,10180,1,male,48,6.212218409496293,9,9
2001,10180,1,male,49,4.78523915870446,8,8
2001,10180,1,male,50,2.719073432188768,3,3
2001,10180,1,male,51,2.429524061641204,4,4
2001,10180,1,male,52,2.194185656222059,3,3
2001,10180,1,male,53,1.914877838322769,3,3
2001,10180,1,male,54,2.6054978476058297,3,3
2001,10180,2,female,18,NA,1,1
2001,10180,2,female,19,NA,1,1
2001,10180,2,female,20,2.2056140597284526,2,2
2001,10180,2,female,21,1.2694333909622852,1,1
2001,10180,2,female,22,1.2208002724986817,1,1
2001,10180,2,female,23,0.8896314440653009,1,1
2001,10180,2,female,25,2.2349776889924877,3,3
2001,10180,2,female,26,3.2433629696277007,2,2
2001,10180,2,female,27,3.8287463201635656,5,5
2001,10180,2,female,28,3.9178856706438223,6,6
2001,10180,2,female,29,4.074881695674603,8,7
2001,10180,2,female,30,1.382390000770897,4,4
2001,10180,2,female,31,2.8024156299169376,6,6
2001,10180,2,female,32,3.773360035160307,6,6
2001,10180,2,female,33,4.304306299793877,6,6
2001,10180,2,female,34,4.331468236989762,8,7
2001,10180,2,female,35,3.469409417686357,7,7
2001,10180,2,female,36,3.7955034005190056,7,6
2001,10180,2,female,37,5.500505813045997,9,9
2001,10180,2,female,38,4.623143398283276,7,7
2001,10180,2,female,39,4.2665846865352846,7,7
2001,10180,2,female,40,3.433021658313888,4,4
2001,10180,2,female,41,2.735577399723962,7,7
2001,10180,2,female,42,3.753137686250231,7,7
2001,10180,2,female,43,1.944833003183456,6,6
2001,10180,2,female,44,5.299744043458724,9,9
2001,10180,2,female,45,4.102622006856399,8,8
2001,10180,2,female,46,3.6264126384285085,7,7
2001,10180,2,female,47,5.0964168824191285,9,9
2001,10180,2,female,48,4.6420997095361844,9,9
2001,10180,2,female,49,4.1022499816108695,11,11
2001,10180,2,female,50,4.7387926355120165,8,8
2001,10180,2,female,51,6.383001069823324,12,12
2001,10180,2,female,52,4.120472352927409,8,8
2001,10180,2,female,53,4.950332636818191,10,10
2001,10180,2,female,54,4.535532420310968,10,10
2001,10180,2,female,55,3.4834693017694778,8,7
2001,10180,2,female,56,7.911288448066334,9,9
2001,10180,2,female,57,3.699219323541607,6,6
2001,10180,2,female,58,4.251160066760533,7,6
2001,10180,2,female,59,3.4897160816927983,8,8
2001,10180,2,female,60,3.9748093194293177,7,7
2001,10180,2,female,61,5.033801851653091,8,8
2001,10180,2,female,62,4.211672535128384,5,5
2001,10180,2,female,63,3.3725265271006597,3,3
2001,10180,2,female,64,2.5871218099205144,5,5
2001,10180,2,female,65,2.2912682288462265,3,2
2001,10180,2,female,66,2.9278378175599724,4,4
2001,10200,0,total,9,0.6767537826685007,1,1
2001,10200,0,total,10,1.7325680651739892,1,1
2001,10200,0,total,11,3.8035938911392595,2,2
2001,10200,0,total,13,3.8241784235742466,5,3
2001,10200,0,total,13,3.8241784235742466,5,2
2001,10200,0,total,14,3.250304901163245,4,2
2001,10200,0,total,14,3.250304901163245,4,2
2001,10200,0,total,15,3.461530198896647,7,6
2001,10200,0,total,15,3.461530198896647,7,1
2001,10200,0,total,16,4.11846900865908,11,4
2001,10200,0,total,16,4.11846900865908,11,6
2001,10200,0,total,17,5.499852750659074,15,7
2001,10200,0,total,17,5.499852750659074,15,7
2001,10200,0,total,18,6.43112847050686,17,7
2001,10200,0,total,18,6.43112847050686,17,10
2001,10200,0,total,19,7.183249179388368,18,8
2001,10200,0,total,19,7.183249179388368,18,9
2001,10200,0,total,20,5.918784776937375,16,9
2001,10200,0,total,20,5.918784776937375,16,7
2001,10200,0,total,21,4.433114434373182,18,8
2001,10200,0,total,21,4.433114434373182,18,9
2001,10200,0,total,22,5.8392124331759865,16,10
2001,10200,0,total,22,5.8392124331759865,16,6
2001,10200,0,total,23,5.7161587799673,15,8
2001,10200,0,total,23,5.7161587799673,15,7
2001,10200,0,total,24,5.271510590816491,13,6
2001,10200,0,total,24,5.271510590816491,13,7
2001,10200,0,total,25,6.866146259345573,19,10
2001,10200,0,total,25,6.866146259345573,19,9
2001,10200,0,total,26,7.333819264137082,17,7
2001,10200,0,total,26,7.333819264137082,17,10
2001,10200,0,total,27,7.614413472860725,19,10
2001,10200,0,total,27,7.614413472860725,19,9
2001,10200,0,total,28,7.552494293548722,18,9
2001,10200,0,total,28,7.552494293548722,18,9
2001,10200,0,total,29,7.476960892239286,18,9
2001,10200,0,total,29,7.476960892239286,18,8
2001,10200,0,total,30,7.019014315604963,18,9
2001,10200,0,total,30,7.019014315604963,18,9
2001,10200,0,total,31,8.073197600923692,20,9
2001,10200,0,total,31,8.073197600923692,20,11
2001,10200,0,total,32,6.794135370486184,18,9
2001,10200,0,total,32,6.794135370486184,18,9
2001,10200,0,total,33,6.675605242846769,18,9
2001,10200,0,total,33,6.675605242846769,18,9
2001,10200,0,total,34,7.2809525349738164,20,10
2001,10200,0,total,34,7.2809525349738164,20,10
2001,10200,0,total,35,8.509073150727637,18,9
2001,10200,0,total,35,8.509073150727637,18,9
2001,10200,0,total,36,8.827953124285926,19,10
